Standort	Datum	Min_2m	Mittel_2m	Max_2m	Niederschlagshoehe	Sonnenscheindauer	Mittel_Windstaerke	Max_Windgeschwindigkeit
Leuchtturm Alte Weser	2018-10-21	12.1	13.3	14.9	NULL	2.7	7.3	12.4
Leuchtturm Alte Weser	2018-10-22	11.4	12.5	13.7	NULL	6.1	11.6	22.6
Leuchtturm Alte Weser	2018-10-23	11.1	12.9	13.9	NULL	0	19.9	27
Leuchtturm Alte Weser	2018-10-24	10.7	12.6	13.7	NULL	0.7	13.4	22.9
Leuchtturm Alte Weser	2018-10-25	11.1	12.6	13.6	NULL	0.5	14.3	21.1
Leuchtturm Alte Weser	2018-10-26	7.5	10.5	12.7	NULL	0.1	11.3	21.4
Leuchtturm Alte Weser	2018-10-27	5.6	7.9	10.4	NULL	6.3	8.6	24
Leuchtturm Alte Weser	2018-10-28	4.8	5.6	6.8	NULL	5	9.3	15.1
Leuchtturm Alte Weser	2018-10-29	5.5	6.6	7.5	NULL	0	12.3	17.2
Leuchtturm Alte Weser	2018-10-30	5.1	7.5	9.3	NULL	0	12	17.9
Leuchtturm Alte Weser	2018-10-31	5.3	9.2	10.6	NULL	7.2	11.9	28.1
Leuchtturm Alte Weser	2018-11-01	9.2	10.2	11.7	NULL	3.9	7.4	13.7
Leuchtturm Alte Weser	2018-11-02	7.4	9.8	11.5	NULL	4.6	10.7	19.3
Leuchtturm Alte Weser	2018-11-03	6	7.7	9.3	NULL	8	6.9	11.4
Leuchtturm Alte Weser	2018-11-04	5.8	7.5	9.5	NULL	3.7	6.7	11.2
Leuchtturm Alte Weser	2018-11-05	8.9	10	11.2	NULL	0	5.9	9.3
Leuchtturm Alte Weser	2018-11-06	8.2	10.1	12.8	NULL	2	5.8	9.3
Leuchtturm Alte Weser	2018-11-07	9.1	11.7	15.4	NULL	7.8	8.3	13.1
Leuchtturm Alte Weser	2018-11-08	9.3	10.8	12	NULL	8.1	7.1	13.4
Leuchtturm Alte Weser	2018-11-09	7.5	9.6	11.8	NULL	0.2	7.8	11.9
Leuchtturm Alte Weser	2018-11-10	9.8	11.2	12.8	NULL	0	10.9	16.3
Leuchtturm Alte Weser	2018-11-11	10.6	11.5	12.9	NULL	0.2	10.2	16.6
Leuchtturm Alte Weser	2018-11-12	8.8	10	10.6	NULL	0	5.8	10.4
Leuchtturm Alte Weser	2018-11-13	8.9	10.2	11.6	NULL	1.7	11.9	18.9
Leuchtturm Alte Weser	2018-11-14	7.5	9.5	11.8	NULL	0.3	7.8	12.7
Leuchtturm Alte Weser	2018-11-15	4.9	6.8	9	NULL	4.3	6.1	10.8
Leuchtturm Alte Weser	2018-11-16	5.4	7	9.7	NULL	7	7.1	13.8
Leuchtturm Alte Weser	2018-11-17	3.4	5	6.8	NULL	7.7	9.4	13.1
Leuchtturm Alte Weser	2018-11-18	3.2	5.8	7.5	NULL	3.7	8.5	16.5
Leuchtturm Alte Weser	2018-11-19	5.3	6	7	NULL	3.4	14	19.6
Leuchtturm Alte Weser	2018-11-20	3	4	5.5	NULL	0	15.8	22.3
Leuchtturm Alte Weser	2018-11-21	1.6	2.5	3.4	NULL	1.4	11	15.3
Leuchtturm Alte Weser	2018-11-22	1.1	2	2.8	NULL	0	8.9	11.4
Leuchtturm Alte Weser	2018-11-23	2.2	3	3.8	NULL	0	5.8	10.8
Leuchtturm Alte Weser	2018-11-24	1	2.9	4.1	NULL	0.7	5.3	9.3
Leuchtturm Alte Weser	2018-11-25	3.9	4.8	5.4	NULL	0	8.4	11.8
Leuchtturm Alte Weser	2018-11-26	4.1	5	5.7	NULL	3.3	8.6	13.5
Leuchtturm Alte Weser	2018-11-27	0.6	2.9	4.5	NULL	2.8	8.1	15
Leuchtturm Alte Weser	2018-11-28	-0.9	1.4	4	NULL	1.3	13.1	19.8
Leuchtturm Alte Weser	2018-11-29	4	6.4	7.9	NULL	0	13.6	17.5
Leuchtturm Alte Weser	2018-11-30	7.1	8.5	10.3	NULL	3.1	9.9	13.8
Leuchtturm Alte Weser	2018-12-01	6.3	7.1	8.3	NULL	1	10	14.4
Leuchtturm Alte Weser	2018-12-02	6.6	8.6	11.2	NULL	0	10.8	15.2
Leuchtturm Alte Weser	2018-12-03	8	10.4	11.7	NULL	0.1	11.4	16.9
Leuchtturm Alte Weser	2018-12-04	6	8.2	9.2	NULL	5	13.4	25.1
Leuchtturm Alte Weser	2018-12-05	4.2	5	6.1	NULL	4.1	8.3	14
Leuchtturm Alte Weser	2018-12-06	4.9	8	10.4	NULL	0	10.2	16.5
Leuchtturm Alte Weser	2018-12-07	7.4	9.9	11.2	NULL	0	12.9	22.9
Leuchtturm Alte Weser	2018-12-08	6.1	7.8	9.1	NULL	0.2	17.1	27.6
Leuchtturm Alte Weser	2018-12-09	5.4	7.9	9.3	NULL	1.1	15.3	28.6
Leuchtturm Alte Weser	2018-12-10	3.4	7.3	8.4	NULL	1.4	18.6	31.7
Leuchtturm Alte Weser	2018-12-11	4.5	6.6	8	NULL	6.1	10	22.5
Leuchtturm Alte Weser	2018-12-12	3.9	4.7	5.4	NULL	0	6.7	11.3
Leuchtturm Alte Weser	2018-12-13	2	3.3	4.3	NULL	1.8	8.4	12.3
Leuchtturm Alte Weser	2018-12-14	1.4	2.6	3.2	NULL	0	7.3	12.3
Leuchtturm Alte Weser	2018-12-15	-0.3	0.8	2	NULL	0	9.2	20.2
Leuchtturm Alte Weser	2018-12-16	-0.8	0	1.3	NULL	0	10.1	18.6
Leuchtturm Alte Weser	2018-12-17	1.2	3.1	6.1	NULL	0	5.9	12.2
Leuchtturm Alte Weser	2018-12-18	3.9	5	6	NULL	0	9.1	17.1
Leuchtturm Alte Weser	2018-12-19	3.9	5.1	7.2	NULL	0	9.7	15.9
Leuchtturm Alte Weser	2018-12-20	4.2	5.6	7.8	NULL	1.3	8.7	14.8
Leuchtturm Alte Weser	2018-12-21	5.6	6.9	9.9	NULL	0	11.5	22.1
Leuchtturm Alte Weser	2018-12-22	6	6.7	7.5	NULL	0.3	7.6	15
Leuchtturm Alte Weser	2018-12-23	5.3	6.7	7.5	NULL	0	10.4	15.9
Leuchtturm Alte Weser	2018-12-24	2.6	5.3	7.3	NULL	1.7	8.9	16.3
Leuchtturm Alte Weser	2018-12-25	5.7	6.9	7.7	NULL	0.6	12.2	17.7
Leuchtturm Alte Weser	2018-12-26	5.6	6.8	7.6	NULL	0	11.3	18.2
Leuchtturm Alte Weser	2018-12-27	5.8	6.3	6.8	NULL	0	9.5	12.4
Leuchtturm Alte Weser	2018-12-28	6.5	6.9	7.4	NULL	0	8.2	11.7
Leuchtturm Alte Weser	2018-12-29	6.7	7.7	8.8	NULL	0	12.5	25.4
Leuchtturm Alte Weser	2018-12-30	6.4	7.4	8.5	NULL	0.5	10.7	23.6
Leuchtturm Alte Weser	2018-12-31	5.8	7.2	8.2	NULL	1.3	8.9	18.8
Andernach	2018-01-01	5.5	7.8	11.1	5.3	2.3	4.4	15.3
Andernach	2018-01-02	5	6.5	8.1	4.3	0.5	3.1	9.6
Andernach	2018-01-03	4.6	9.1	13	3.1	1.6	5.8	18.8
Andernach	2018-01-04	6	8.4	13.3	4.1	0	3.2	13.8
Andernach	2018-01-05	4.9	8.4	10.2	0.3	0	2.5	8.2
Andernach	2018-01-06	2.3	5.2	7.1	5.2	0	1	3.7
Andernach	2018-01-07	4.2	5.4	6.3	0	0	3.1	9.5
Andernach	2018-01-08	4.2	4.8	5.9	0	0	4	8.5
Andernach	2018-01-09	3.2	5.3	7.6	0	0.7	2.1	6.7
Andernach	2018-01-10	4.9	7.4	10.9	0.6	2.3	1.4	6.3
Andernach	2018-01-11	4.7	6.8	8.8	0.1	0	0.7	3.9
Andernach	2018-01-12	5.7	6.5	7.1	0	0	2.1	5.9
Andernach	2018-01-13	4.4	5.6	6.3	0	0	2.8	8.1
Andernach	2018-01-14	-1.9	2.8	5	0	0	3.3	7.5
Andernach	2018-01-15	-2.2	3.3	7.9	1.6	0	3	11.9
Andernach	2018-01-16	0.6	6.1	9.3	2	3.9	3.8	18.7
Andernach	2018-01-17	1	3.6	5.4	1.1	1.8	3.5	13.9
Andernach	2018-01-18	0.8	5.5	12.5	2.6	4.4	4.1	22.7
Andernach	2018-01-19	1.1	3.8	7	0	4.8	2.6	9.3
Andernach	2018-01-20	1.3	2.5	4.4	8.8	0.1	1.9	6.6
Andernach	2018-01-21	1.3	3.1	5.7	3.3	1.2	2.4	8.7
Andernach	2018-01-22	1.1	4.8	8.1	0.4	0	1.5	5.8
Andernach	2018-01-23	5.7	7.6	9.4	0	0	2.8	8.4
Andernach	2018-01-24	9.2	11.3	12.8	0.2	0	4.2	11.8
Andernach	2018-01-25	7	9.5	12	9.4	0	2	8.2
Andernach	2018-01-26	2.2	6.4	9.1	0	0	0.8	2.2
Andernach	2018-01-27	2.3	4	5.5	0.9	0.5	1.8	8.8
Andernach	2018-01-28	5	7.7	9.7	0	1.1	4.2	12.1
Andernach	2018-01-29	7.4	10.2	11.8	0.9	0	3.6	13
Andernach	2018-01-30	2.4	6.4	10.1	0	8.2	1.5	5.9
Andernach	2018-01-31	2.9	7.3	9.9	3	0.1	3.7	14.6
Andernach	2018-02-01	-0.9	2.8	6.3	0.1	3.7	2.5	9.2
Andernach	2018-02-02	-0.7	3.5	6.6	1.1	0.7	2.7	9.8
Andernach	2018-02-03	1.4	3.4	5	1.3	0.1	1.5	8.9
Andernach	2018-02-04	-0.8	0.9	2.8	0.2	0.5	3	10.8
Andernach	2018-02-05	-2.4	0.9	3.8	0	8.8	3.3	8.7
Andernach	2018-02-06	-2.6	-1	0	2	0	1.8	6.3
Andernach	2018-02-07	-2.2	-0.3	0.8	0	3.5	2.9	9.6
Andernach	2018-02-08	-6.3	-2.6	1.5	0	7.6	1.5	5.7
Andernach	2018-02-09	-7.6	-2.4	0.6	0	0	1.7	5.4
Andernach	2018-02-10	-0.4	2.1	5.1	0.1	0.4	2.2	8.1
Andernach	2018-02-11	0.8	3.3	6	0.8	2.3	3.9	12.9
Andernach	2018-02-12	-2.9	2.1	5.4	0.1	3.3	2.3	8.5
Andernach	2018-02-13	-4.6	-0.5	5.6	0	8.5	1.8	9.6
Andernach	2018-02-14	-7	-1	5.2	1.4	9.3	2.5	9.3
Andernach	2018-02-15	-0.8	1.4	2.7	3.9	0	2.5	9.2
Andernach	2018-02-16	-2.5	0.9	5.4	0	3.2	1.2	3.3
Andernach	2018-02-17	-3.3	0	5.2	0	0.8	1	3.2
Andernach	2018-02-18	-5.4	-1.2	6.3	0	3.9	1.1	4.4
Andernach	2018-02-19	-3.5	0.8	4.6	0	0.7	1.1	4.8
Andernach	2018-02-20	-3.4	1	6.6	0	7.5	1.4	7.8
Andernach	2018-02-21	-1.8	1.9	6.3	0	9.1	2.7	7.8
Andernach	2018-02-22	-3	0.5	4.1	0	9.4	3.5	12.5
Andernach	2018-02-23	-4	-0.2	3.3	0	10.1	4.5	11.5
Andernach	2018-02-24	-6.8	-1	4.3	0	9.9	4.6	13.6
Andernach	2018-02-25	-6	-2.6	0.9	0	10.2	4.8	10.7
Andernach	2018-02-26	-6	-3.9	-0.2	0.4	3.6	3.8	11.6
Andernach	2018-02-27	-8.5	-5.1	-1.4	0	10.3	3.5	10.3
Andernach	2018-02-28	-9.5	-6.5	-2.8	0	9.2	4.6	11.8
Andernach	2018-03-01	-6.7	-3.4	1.6	0	7.8	6	12.8
Andernach	2018-03-02	-5.1	-2.8	-0.5	2.4	0	4.4	10.5
Andernach	2018-03-03	-2.8	-0.7	1.4	0.4	0	2.4	6.4
Andernach	2018-03-04	0.2	4.6	10.3	0.6	2.9	2.1	6.7
Andernach	2018-03-05	-1.1	5.8	13.1	0	5.5	1.5	7.3
Andernach	2018-03-06	-2.8	4.4	12.1	5.3	4.3	1.1	7
Andernach	2018-03-07	-0.4	5	9.2	0.2	0.4	2.3	11.4
Andernach	2018-03-08	0.7	5.9	10.6	2	0.5	3.6	14.7
Andernach	2018-03-09	-0.7	4.5	8.3	3.2	0	1.3	7.5
Andernach	2018-03-10	5.7	10.3	15.5	0	1.6	2	8.5
Andernach	2018-03-11	4.9	9.6	15.1	0.9	0.1	1.7	8.7
Andernach	2018-03-12	5.9	9.5	13.8	4.3	1.3	2.3	8.9
Andernach	2018-03-13	4.9	7.7	10.2	1.1	0	3.9	9.7
Andernach	2018-03-14	3.3	7.5	12.3	0	6.4	1.9	6.8
Andernach	2018-03-15	0.5	7.2	11.9	1.7	3.9	2.8	9.6
Andernach	2018-03-16	2.4	7.9	10.9	3.2	0.2	1.6	7.3
Andernach	2018-03-17	-2.2	-0.8	2.4	0	0	5.8	12.4
Andernach	2018-03-18	-3.2	-1.7	0.1	0	0	5.6	13
Andernach	2018-03-19	-4	-0.7	3.5	0	6.3	3.3	9.7
Andernach	2018-03-20	-5.2	1.1	8	0.1	5.1	3.3	12.9
Andernach	2018-03-21	-1.7	1.9	6.8	0	11.4	3.2	7.9
Andernach	2018-03-22	-1.5	2.4	5.2	5	0	1.1	5.8
Andernach	2018-03-23	0.6	5.9	10.1	0	0.8	2.2	9.8
Andernach	2018-03-24	-0.5	5.1	12.5	0	9.8	2	8.2
Andernach	2018-03-25	-2.6	6.3	14	0	9.2	1.7	5.8
Andernach	2018-03-26	3.7	7.8	11.6	0	4.9	3.1	8.4
Andernach	2018-03-27	-0.5	5.6	11.7	6.5	1.9	2.1	10.6
Andernach	2018-03-28	4.7	8.2	10.9	3.8	0.7	2.7	13.5
Andernach	2018-03-29	1.1	6.6	12.1	0.8	4.6	2.4	11
Andernach	2018-03-30	0.4	7	13.2	0.6	5.6	2.6	9.5
Andernach	2018-03-31	0.7	8.2	14.2	0	7.3	1.6	9.1
Andernach	2018-04-01	5.4	7.5	10.3	0.4	1.1	2.7	9.9
Andernach	2018-04-02	1	9	15.2	0	2.7	2.2	9.6
Andernach	2018-04-03	9.2	13.2	18.5	0	2.2	3	12.7
Andernach	2018-04-04	8	10.9	14.2	3.2	0.7	2.4	9.7
Andernach	2018-04-05	-0.3	7.7	11.5	0	2.1	2.8	13.8
Andernach	2018-04-06	-1	7.2	15.3	0	12	3.2	10.5
Andernach	2018-04-07	1	12.5	23.6	0	12.3	2.7	9.3
Andernach	2018-04-08	6.7	14.8	25.3	0	5.1	1.1	4.4
Andernach	2018-04-09	6.1	14.2	21.9	0	1.4	1.7	6.6
Andernach	2018-04-10	8.8	13.5	21	4.5	2.5	1.8	9.4
Andernach	2018-04-11	7.1	11.2	15.6	2.5	3.5	1.4	4.8
Andernach	2018-04-12	7.5	13.2	20.8	0	7.1	2.8	8.3
Andernach	2018-04-13	4.8	10.6	15	3	0.5	1.6	6.4
Andernach	2018-04-14	4.1	13.3	21.7	5.6	9.3	1.8	10.8
Andernach	2018-04-15	10.1	14.6	19.7	0.1	6.5	1.3	5.7
Andernach	2018-04-16	6.4	13.4	19.3	0	8	1.9	8.8
Andernach	2018-04-17	5	14	23.3	0	13	1.5	7.7
Andernach	2018-04-18	5.4	16.6	26	0	13.2	1.7	6.8
Andernach	2018-04-20	7.1	18.1	28.9	0	12.9	1.3	5.8
Andernach	2018-04-21	10.6	18.9	26.2	0	12.5	1.7	6.9
Andernach	2018-04-22	9.3	19.3	29.2	0.2	10.1	2.2	11.4
Andernach	2018-04-23	9.5	17.5	22.4	0	7.2	2.4	10.5
Andernach	2018-04-24	5.5	14.1	21.2	0	9	2.6	10.1
Andernach	2018-04-25	7.6	13.9	18.3	0.1	3.1	3.2	10.5
Andernach	2018-04-26	4.1	10.8	16.3	0	4.4	3.5	11.4
Andernach	2018-04-27	2.3	11.7	19.7	0	12	2.3	9.8
Andernach	2018-04-28	5.8	12.7	18.5	0	5.3	2.8	9.7
Andernach	2018-04-29	4.9	14.8	23.6	2.5	5	1.8	9.9
Andernach	2018-04-30	7.9	13	16.3	0.2	2.2	5.6	16.6
Andernach	2018-05-01	2.1	9.5	14.2	0	9.3	4	11.3
Andernach	2018-05-02	-0.2	9.5	17.6	0	8	1.2	4.7
Andernach	2018-05-03	5.3	12.1	17.6	0	9.8	2.8	11.8
Andernach	2018-05-04	4.9	14.8	22.7	0	14	2.8	9.4
Andernach	2018-05-05	6.5	16.5	24.3	0	14.1	2.4	8.2
Andernach	2018-05-08	8.5	18.6	27.3	0	14.4	2.1	9.6
Andernach	2018-05-09	8.9	18.6	28	0	10.4	1.5	6.6
Andernach	2018-05-10	13.2	15	17.4	3.3	0.4	2.6	11.7
Andernach	2018-05-11	10.6	15.5	21.4	0	10.6	2.1	7.4
Andernach	2018-05-12	7	17.3	25.2	1.8	13.4	1.6	8
Andernach	2018-05-13	13	14.6	18.5	17.3	0	2.9	11.8
Andernach	2018-05-14	11.8	17.1	24.7	0	8	3.9	11.8
Andernach	2018-05-15	10.1	17.7	23.6	5.7	9	2.6	11
Andernach	2018-05-16	12.6	16.2	20.8	0.8	8	2.9	11.9
Andernach	2018-05-17	9.9	13.6	18.2	0	10.9	4.2	10.6
Andernach	2018-05-18	8.6	12.3	17.2	0	7.5	2.9	7.9
Andernach	2018-05-19	9.1	14	19.3	0	11	2.8	8.8
Andernach	2018-05-23	14.4	18.3	25.1	0.2	4.4	1.7	6.9
Andernach	2018-05-24	13.1	17.8	21.5	0	2.1	1.6	5.7
Andernach	2018-05-25	13.4	19.9	27.7	0	8.4	1.1	5.2
Andernach	2018-05-26	12.8	21.5	29	0	13.6	1.7	6.5
Andernach	2018-05-29	15.5	21.9	28.8	0.1	7.3	1.7	8.3
Andernach	2018-05-30	13.7	22.7	29.6	0	13.8	1.5	8.5
Andernach	2018-05-31	16.9	22.9	29.2	18.4	7.9	1.6	5.3
Andernach	2018-06-01	15.2	18.8	21.5	2.5	0.3	2	14.7
Andernach	2018-06-02	13.7	18.9	23.7	0	6.1	1.9	7.8
Andernach	2018-06-03	11.7	19.6	26.4	0	13.4	1.6	6
Andernach	2018-06-04	13.2	22	28.3	0	14.3	2.3	7.9
Andernach	2018-06-05	16.9	20.5	25.7	0	9.1	3.4	9
Andernach	2018-06-06	12.9	22.3	30.1	0	12.6	1.4	5.3
Andernach	2018-06-07	15.4	22.1	28.4	0.3	8.1	2.1	9.1
Andernach	2018-06-08	18.5	21.3	25.1	0	6.6	3.1	9.7
Andernach	2018-06-09	17.3	22.3	27.7	41.3	3.4	2.6	9.2
Andernach	2018-06-10	17	22	26.7	13	8.4	2	7.3
Andernach	2018-06-11	15.3	19.2	23.1	36.9	0.1	1.6	5.5
Andernach	2018-06-12	14.5	16.9	19.1	0.2	0.1	2.6	10.8
Andernach	2018-06-13	8.8	14.8	17.6	0	0.6	2.6	8.2
Andernach	2018-06-14	6.4	15	21.6	4.1	6.5	1.7	7.7
Andernach	2018-06-15	14.3	18.3	23.6	0	3.2	1.2	5.1
Andernach	2018-06-16	13	19.9	26.9	0	7.1	1.8	10.3
Andernach	2018-06-17	13.3	17.7	22.4	0	4.5	2.2	8
Andernach	2018-06-18	13.5	18	22.6	0	1.2	2	8.5
Andernach	2018-06-19	12.8	19	22.9	0	1.9	1.3	5.2
Andernach	2018-06-20	16.7	23.3	30	0	12.9	1.3	5.7
Andernach	2018-06-21	11.1	17.4	22.4	0	10.2	3.7	13.5
Andernach	2018-06-22	10	13.9	17.3	0	3.6	3.8	15.1
Andernach	2018-06-23	10.9	13.8	17.3	0	3.3	2.8	8.5
Andernach	2018-06-24	10.1	15.8	20	0	5.9	2.6	9.9
Andernach	2018-06-25	11.8	16.3	20.7	0	1.9	2.5	8.4
Andernach	2018-06-26	10.1	17.2	23.4	0	13.9	3.1	9.4
Andernach	2018-06-27	10.7	20	28	0	13.7	2.3	9
Andernach	2018-06-28	10.9	21.1	28.7	0	12.8	2.7	8.8
Andernach	2018-06-29	17.1	24.4	30.4	0	14	3	7.9
Andernach	2018-06-30	14.8	22.9	29.2	0	15.5	2.7	8.3
Andernach	2018-07-01	11.5	20.9	26.7	0	15.7	3.5	11.6
Andernach	2018-07-02	10.1	20.3	28	0	15.7	2.3	8.1
Andernach	2018-07-03	9.4	21.3	30.2	0	14.5	1.7	6.6
Andernach	2018-07-04	14.5	19.7	25	0.7	4	1.3	7.8
Andernach	2018-07-05	14.4	19.7	26	2.6	3.3	1.4	17.4
Andernach	2018-07-06	15.5	20.5	26.4	0	10.4	3.1	9.4
Andernach	2018-07-07	13.2	21.2	27.3	0	9.6	2.4	10.3
Andernach	2018-07-08	15	20.6	26.5	0	11.8	3.2	8.8
Andernach	2018-07-09	15.6	20.5	25.5	0	9.8	3.2	8.8
Andernach	2018-07-10	13.2	16.6	20.2	6.7	1.4	3.1	10.1
Andernach	2018-07-11	12.3	16.7	22.3	0.2	3.2	2.6	9.1
Andernach	2018-07-12	16.3	19.9	26.2	0	5.7	2	6.8
Andernach	2018-07-13	15.6	21.3	28.1	0	10	2	6.6
Andernach	2018-07-14	14.6	22.3	30	0	10.5	1.7	8.4
Andernach	2018-07-15	13.7	23	30.4	0	14.6	1.8	7.2
Andernach	2018-07-16	13.6	23	31	0	14.1	1.5	6.4
Andernach	2018-07-17	12.9	20.5	29.3	2.2	9.7	1.9	11.8
Andernach	2018-07-18	12.8	20.8	27.4	0	14.8	2.1	8
Andernach	2018-07-19	11.3	21.3	29.2	0	13.8	1.6	8.2
Andernach	2018-07-20	12.7	22.4	32.2	0	7.3	1.9	10.4
Andernach	2018-07-21	16.8	21.8	28.2	0	3.3	1.8	9.2
Andernach	2018-07-22	16	22.7	29.1	0	9.9	2.5	11.8
Andernach	2018-07-23	15.1	23	29.6	0	12.4	1.8	7.1
Andernach	2018-07-24	14.7	24.9	34	0	14.2	1.4	6.4
Andernach	2018-07-25	16.4	26.6	36.5	0	12.8	1.6	7.8
Andernach	2018-07-26	18.3	27.9	37.4	0	11.6	1.8	7.7
Andernach	2018-07-27	16.3	27.2	36.1	0	14.6	1.8	8.9
Andernach	2018-07-28	17.2	22.9	29.4	12.3	5.9	2	17.8
Andernach	2018-07-29	15.8	23.8	31.3	0	8.9	2.1	9.9
Andernach	2018-07-30	15.5	25.6	34.7	0	11.3	1.8	10
Andernach	2018-07-31	16.6	26.2	34.9	0.3	11.1	1.9	9.2
Andernach	2018-08-01	16.8	22.2	26.5	1.9	4.7	1.7	7
Andernach	2018-08-02	15.9	25.1	33.7	0	11.6	1.8	7
Andernach	2018-08-03	21.1	28.8	36.1	0	13.1	2.1	8.2
Andernach	2018-08-04	22.5	28.1	34	0	10.8	3.4	9.4
Andernach	2018-08-05	17.5	24.6	29.9	0	13.2	3.6	13.9
Andernach	2018-08-06	14.1	25.1	35	0	13.3	1.8	8.6
Andernach	2018-08-07	15	28.2	37.8	0.3	13.1	2.2	10.7
Andernach	2018-08-08	20.2	25.1	29.8	0.1	7.8	3.3	12.8
Andernach	2018-08-09	17.3	21.7	32.8	9.5	4.4	2.9	20.9
Andernach	2018-08-10	11.9	18.9	24.7	0	11.9	3.4	10.6
Andernach	2018-08-11	11.1	18.2	24.8	0	9.7	2	8.7
Andernach	2018-08-12	7.7	18.8	28.8	0.9	12.1	1.5	8.2
Andernach	2018-08-13	12.2	17.7	25.5	7.7	3.5	2.5	13.3
Andernach	2018-08-14	15.7	19	24.3	0.1	1	1.7	9.6
Andernach	2018-08-15	15.3	20.3	25.2	0	3	1.2	6.3
Andernach	2018-08-16	12.3	22.4	31.6	0	13.5	1.6	7.3
Andernach	2018-08-17	14.2	20.1	25.1	0	7.9	3.2	12.4
Andernach	2018-08-18	11	19.8	28.4	0	13	1.6	7.8
Andernach	2018-08-19	12.2	21.9	30.3	0	13.3	1.9	8.1
Andernach	2018-08-20	14.6	21.3	26.9	0	3.6	1.8	7
Andernach	2018-08-21	15.9	23.1	29.4	0	6.8	1.4	5.5
Andernach	2018-08-22	15.1	24.2	33.8	0	11.2	2.1	8.6
Andernach	2018-08-23	16.4	23.7	31.5	0	8.8	2.2	9.1
Andernach	2018-08-24	15.4	19	22.6	1.1	3.1	2.7	10.2
Andernach	2018-08-25	6.7	14.4	18.8	2	2.3	2.4	14.5
Andernach	2018-08-26	5	14.4	23	1.5	6.8	1.9	9.1
Andernach	2018-08-27	14.5	18.2	23	0	4.4	3.3	11.1
Andernach	2018-08-28	11.5	18.9	25.9	0	11	1.6	6.4
Andernach	2018-08-29	9.3	18	29.9	7	7.2	1.6	11.2
Andernach	2018-08-30	10.5	16.9	21.3	0	5.6	2.9	9.7
Andernach	2018-08-31	10.8	16	21.6	0	7	2.3	7.6
Andernach	2018-09-01	9.6	16	22.2	0	12.2	2.4	7.4
Andernach	2018-09-02	8.2	16.2	21.2	0	3.6	1.8	6.5
Andernach	2018-09-03	16.5	18.5	21.5	0.6	0.1	1.7	7.1
Andernach	2018-09-04	14.1	21.1	28.3	0	7.6	1.5	8.2
Andernach	2018-09-05	15.1	22.2	30.1	0.2	9	1.6	7.4
Andernach	2018-09-06	15.2	18.7	22.6	3.7	1.7	1.7	6.5
Andernach	2018-09-07	7.1	15.6	20	0.1	2.9	2.1	10.2
Andernach	2018-09-08	4.3	14.3	23	0	9.8	1.8	8.7
Andernach	2018-09-09	9.8	16.8	25.6	0	7	1.3	7.5
Andernach	2018-09-10	10	17.3	26	0	5.6	1.6	7.8
Andernach	2018-09-11	9.3	19.2	29.1	0	11.3	2.2	8.9
Andernach	2018-09-12	10.2	19.2	28.6	0	11.4	2.3	12.1
Andernach	2018-09-13	14.2	16.3	17.5	0	0	2.4	7.7
Andernach	2018-09-14	13.3	17.6	22.3	0	4.5	2.1	7.2
Andernach	2018-09-15	8.6	15.5	21.3	0	4.9	1.4	5.8
Andernach	2018-09-16	5.2	15.3	25.6	0	10.9	1.4	5.8
Andernach	2018-09-17	7	17	28.8	0	10.7	1.4	8.3
Andernach	2018-09-18	9.2	20.7	32.5	0	11	2.3	10.9
Andernach	2018-09-19	12.6	21.5	29.5	0	10.4	2.4	11
Andernach	2018-09-20	10.8	19.3	28.3	0	10.9	2	9.2
Andernach	2018-09-21	11.9	16.1	23.5	0.2	1	2.9	NULL
Andernach	2018-09-22	6.5	12.4	18.2	9.6	2.3	2.3	11
Andernach	2018-09-23	9.4	11.8	15.6	21.9	0	3	16.7
Andernach	2018-09-24	6.6	10.5	15.6	1.3	8.6	2.6	14.6
Andernach	2018-09-25	3.8	8.9	16.5	0	6.9	1.1	4.3
Andernach	2018-09-26	1.7	9	18.2	0	9.3	1	3.6
Andernach	2018-09-27	3.2	12.7	24.9	0	11.3	1.4	7.4
Andernach	2018-09-28	4.6	9.6	14.3	0.1	2.7	2	8.9
Andernach	2018-09-29	1.9	8.6	17.1	0	10.8	1.6	5.7
Andernach	2018-09-30	-0.4	8.9	18.7	0	8.5	1.3	4.5
Andernach	2018-10-01	6.3	10.1	15	1	4	2.8	14.4
Andernach	2018-10-02	6.6	9.8	12.9	0.4	0.1	3.4	11.8
Andernach	2018-10-03	4.1	11.9	16.5	0	5.4	2	8.9
Andernach	2018-10-04	3.6	9.5	18.4	0	4.8	1	4.1
Andernach	2018-10-05	3.7	11.3	22.9	0	7.5	1.6	7
Andernach	2018-10-06	5.2	13.5	24.4	0	7	1.6	7.3
Andernach	2018-10-07	7.3	13	15.1	0	0.2	2.5	9.1
Andernach	2018-10-08	4.5	10.7	19.1	0	9	1.2	6
Andernach	2018-10-09	5	11.9	22.3	0	5.7	1.1	3.4
Andernach	2018-10-10	7.6	14.1	23.9	0.1	7.2	1.8	8
Andernach	2018-10-11	6.9	14.9	24	0	7.5	1.6	6
Andernach	2018-10-12	9.5	16.9	26.7	0	9.3	1.6	7.8
Andernach	2018-10-13	9.1	16.4	27.2	0	10.2	1.7	7.5
Andernach	2018-10-14	7.8	15.7	25.5	0	10.1	2.1	9.1
Andernach	2018-10-15	8.3	14.8	25.3	0	9	1.3	4.1
