Standort	Datum	Min_2m	Mittel_2m	Max_2m	Niederschlagshoehe	Sonnenscheindauer	Mittel_Windstaerke	Max_Windgeschwindigkeit
Weiden	2021-09-25	7.6	14.4	23	0	9.6	1.1	5
Weiden	2021-09-26	10.5	16.6	24.1	0.4	5.9	1	4.3
Weiden	2021-09-27	13.5	16	19.6	0.2	0.5	1	3.7
Weiden	2021-09-28	9.7	13	15.3	0.1	0.2	1.3	7.8
Weiden	2021-09-29	8.7	12.6	18.5	2.1	2.9	1.8	13.4
Weiden	2021-09-30	5	8.8	13.6	0	5.6	1.4	7.4
Weiden	2021-10-01	2.8	9.9	17.7	0	10.4	1.2	7
Weiden	2021-10-02	5.6	13.6	20	0	8.5	2	7.6
Weiden	2021-10-03	8.2	15.1	22.4	0	8	1.7	7.3
Weiden	2021-10-04	10.1	12.1	14.3	1.7	0	1.5	6.9
Weiden	2021-10-05	10.9	11.7	12.8	6.2	0	1.4	6.6
Weiden	2021-10-06	5.4	9.3	12.9	1.7	2.4	1.7	10
Weiden	2021-10-07	4.7	8.6	13.7	0	1.6	1	3.7
Weiden	2021-10-08	6.4	10.5	15.6	0	4.5	2.4	7.7
Weiden	2021-10-09	2	7.4	13.3	0	9.9	2.4	9.4
Weiden	2021-10-10	-0.1	5.8	13.1	0	9.9	1.3	5.1
Weiden	2021-10-11	-2.4	5.3	12.9	0.7	5.4	1.6	7.7
Weiden	2021-10-12	2.6	7.4	10.4	7	0.3	2.1	12.6
Weiden	2021-10-13	2.2	5	10.1	0.8	2.7	1.5	7.2
Weiden	2021-10-14	4	6.7	8	2.6	0	1.6	6.2
Weiden	2021-10-15	3.4	9	13.5	1.2	2.9	2	7.3
Weiden	2021-10-16	0.9	5.6	12.9	0	6	1.2	4
Weiden	2021-10-17	-0.6	5	9.5	0	0	0.8	3.1
Weiden	2021-10-18	2.9	7.8	14.3	0	8	1.1	6.4
Weiden	2021-10-19	3.3	8.4	11.7	0	0.4	1.6	7.1
Weiden	2021-10-20	8.3	13.8	18.4	8.3	7.1	2.6	7.8
Weiden	2021-10-21	6.3	10.7	13.7	2.6	3.3	4.3	22.8
Weiden	2021-10-22	1.8	6.3	9.7	0	6.6	3.4	13.4
Weiden	2021-10-23	-0.8	4.9	9.5	0	3.8	1.6	8.1
Weiden	2021-10-24	-2	4.4	10.9	0	8.6	1.6	8.7
Weiden	2021-10-25	-1.8	3.7	10.9	0	5.3	0.8	3.3
Weiden	2021-10-26	-0.2	5.9	9.1	0	0	1.2	5.2
Weiden	2021-10-27	2	6.4	10.5	0	0.2	1.1	3.9
Weiden	2021-10-28	0.4	4.2	10.2	0	4.2	1.2	6.1
Weiden	2021-10-29	-0.7	3	9.2	0	5.1	1.1	6.5
Weiden	2021-10-30	-1.6	4.4	10.2	0	6.1	1	4.3
Weiden	2021-10-31	4.2	9.6	16.9	0	7.9	1.2	7.8
Weiden	2021-11-01	1.2	6	8.6	7.7	0	1	4.2
Weiden	2021-11-02	4.5	6.7	10	3.4	0.7	1.5	5.5
Weiden	2021-11-03	4	6.6	10.1	10.1	2.4	1.6	6.4
Weiden	2021-11-04	4.7	5.4	6.4	7.1	0	2.6	10.5
Weiden	2021-11-05	4.5	5.2	6.6	2.2	0	1.9	5.7
Weiden	2021-11-06	1.8	4.8	8.6	0	3.9	1.5	5.3
Weiden	2021-11-07	0.9	3.9	6	2.9	0	2.4	9
Weiden	2021-11-08	3.9	5.3	8	0.2	2.1	1.2	4.8
Weiden	2021-11-09	1.9	5.2	8.9	0	7.4	1.5	8.4
Weiden	2021-11-10	-0.4	3.3	9.1	0	4.4	0.9	4.8
Weiden	2021-11-11	-0.9	2.2	7.8	0	3.9	1.1	5.2
Weiden	2021-11-12	0.4	2.3	4.7	0	0	1.4	5.1
Weiden	2021-11-13	1.5	3	4.1	1.8	0	1.5	5.4
Weiden	2021-11-14	4.1	5.7	8.2	0	0	2.5	11.1
Weiden	2021-11-15	4.4	5	5.7	0	0	3	10.1
Weiden	2021-11-16	3.3	5	7.9	0.1	1.2	1.6	6.3
Weiden	2021-11-17	2.9	3.6	4.5	0.2	0	1.9	7.4
Weiden	2021-11-18	3.4	4.8	6.4	0.1	0	2.1	7
Weiden	2021-11-19	4.3	5.5	6.5	0.1	0	2.3	7.4
Weiden	2021-11-20	4.3	6.1	7.4	0	0	1.7	6.5
Weiden	2021-11-21	2.9	3.5	4.3	0.7	0	1.7	6.6
Weiden	2021-11-22	-1.9	3.2	5.3	0.1	0	2.6	7.9
Weiden	2021-11-23	-4.6	-0.6	4.6	0	6.6	0.9	3.1
Weiden	2021-11-24	-0.8	2.1	5.6	0	2.9	1.7	8.8
Weiden	2021-11-25	-0.8	-0.2	0.3	0	0	1.6	5.9
Weiden	2021-11-26	-0.8	-0.1	0.7	0	0	1.5	7.6
Weiden	2021-11-27	-0.9	1.3	2.8	0	0	2.5	8.9
Weiden	2021-11-28	-2.1	-0.5	0.5	1.2	0	0.9	4.3
Weiden	2021-11-29	-1.1	-0.2	0.9	0.9	0	2.2	7.7
Weiden	2021-11-30	-0.5	0.6	2.7	11.6	0	3.8	12.8
Weiden	2021-12-01	2.5	4.4	6.5	2.7	0	3.8	11
Weiden	2021-12-02	-0.3	1.7	4.4	6.4	0	2.4	9.8
Weiden	2021-12-03	-2.7	-1	0.3	1	0.4	2.4	8.3
Weiden	2021-12-04	-1.9	0.2	3.2	7.7	0	2.6	11
Weiden	2021-12-05	-1.5	1.1	2.8	0	0	1.5	6.2
Weiden	2021-12-06	-1.5	-0.2	1.3	0.8	0	0.8	3.2
Weiden	2021-12-07	-1.2	0.1	1.5	1.5	0	2.2	6.8
Weiden	2021-12-08	-2.4	-0.8	0.3	1.1	0	1.4	6.5
Weiden	2021-12-09	-1.7	-0.5	0.5	4.2	0	1.3	5
Weiden	2021-12-10	-1.9	-0.2	1.2	2	2.5	1.7	7.3
Weiden	2021-12-11	-0.5	0.1	0.9	0	0	1.9	6.8
Weiden	2021-12-12	-0.1	0.8	1.6	0.8	0	2	6.5
Weiden	2021-12-13	1.1	2.8	4.5	1.4	0	1.3	3.6
Weiden	2021-12-14	2.4	3.2	3.7	0.5	0	1.2	5.1
Weiden	2021-12-15	3.4	4	5.1	0.1	0	1.1	3.5
Weiden	2021-12-16	3	4.7	5.6	0.1	0	1.6	5.6
Weiden	2021-12-17	-1.5	1.1	3.1	0	0	1.2	4.4
Weiden	2021-12-18	1.2	2	3.2	0	0	1.6	5.6
Weiden	2021-12-19	1.5	2.2	3.3	0.1	0	3	9.4
Weiden	2021-12-20	-4.4	-0.1	2.7	0	5.9	1.8	7.5
Weiden	2021-12-21	-7	-3.8	0.7	0	4.9	0.8	3.5
Weiden	2021-12-22	-8.7	-5	-1	0	5.9	1	3.9
Weiden	2021-12-23	-7	-3.7	1.8	2	0	1.7	7.4
Weiden	2021-12-24	0.7	5.3	6.7	0.9	0	2.6	9.4
Weiden	2021-12-25	-3	0.4	5.2	5	0	2.3	9
Weiden	2021-12-26	-3.5	-2.7	-2	1.7	0.1	1.6	5.5
Weiden	2021-12-27	-2.6	-1.2	0.3	1	0	1.3	6.1
Weiden	2021-12-28	-0.3	2.4	4.9	17.6	0	2.6	15.8
Weiden	2021-12-29	4.6	6.1	7.6	4.4	0	2.5	9.2
Weiden	2021-12-30	5.9	9.8	11.9	1.4	0	2.6	10.1
Weiden	2021-12-31	8.2	10.4	13	0	2.4	2.7	7.2
Weihenstephan-Dürnast	2021-01-01	-4	-1	3.3	0	4.8	0.9	3.2
Weihenstephan-Dürnast	2021-01-02	-3.1	-1.7	0.2	0	0	NULL	NULL
Weihenstephan-Dürnast	2021-01-03	-1.9	-0.9	0.1	0	0	NULL	NULL
Weihenstephan-Dürnast	2021-01-04	-1.6	-0.9	0.1	0	0	NULL	NULL
Weihenstephan-Dürnast	2021-01-05	-1.7	-1	-0.4	2.9	0.1	1.6	6.8
Weihenstephan-Dürnast	2021-01-06	-1.5	-1	-0.5	3.9	0	3.6	7.9
Weihenstephan-Dürnast	2021-01-07	-2.5	-0.7	0.9	0	0.4	2.9	7
Weihenstephan-Dürnast	2021-01-08	-3.2	-1.1	0.2	0.1	0.1	3.2	8.3
Weihenstephan-Dürnast	2021-01-09	-8.8	-3.1	0.7	0	0.9	1.4	5.3
Weihenstephan-Dürnast	2021-01-10	-11.1	-6.4	-2.8	0	2.5	0.9	5.6
Weihenstephan-Dürnast	2021-01-11	-12.3	-8.1	-6.4	0	0	1	4.1
Weihenstephan-Dürnast	2021-01-12	-10.2	-1.5	1.6	1.5	0	6.8	17.3
Weihenstephan-Dürnast	2021-01-13	-2.6	0	1.6	1.4	4.7	5.3	12.7
Weihenstephan-Dürnast	2021-01-14	-7.7	-0.7	1.6	0	0.5	3.9	14.2
Weihenstephan-Dürnast	2021-01-15	-7.8	-4	-0.9	0	4.5	1.5	5.5
Weihenstephan-Dürnast	2021-01-16	-7.1	-2.7	-1.5	0.5	0.6	3.8	9.6
Weihenstephan-Dürnast	2021-01-17	-7.6	-4.4	-1.5	4.5	0	0.7	4
Weihenstephan-Dürnast	2021-01-18	-1.5	0.5	1.2	0.4	0	5.3	10.8
Weihenstephan-Dürnast	2021-01-19	-6.2	-0.1	3.9	3	3.3	4	13.4
Weihenstephan-Dürnast	2021-01-20	-4.9	0.2	6.7	0	4.7	1.1	6.5
Weihenstephan-Dürnast	2021-01-21	-3.8	1.2	9	0	3.6	1.1	6.1
Weihenstephan-Dürnast	2021-01-22	0.5	4.8	10.3	1.4	3.8	2	8
Weihenstephan-Dürnast	2021-01-23	-2.1	0.7	3.1	0.7	0.4	4	15.5
Weihenstephan-Dürnast	2021-01-24	-6.5	-0.3	1.5	0	4	6	17
Weihenstephan-Dürnast	2021-01-25	-8.1	-3.1	-0.7	2.1	0	1.6	6.3
Weihenstephan-Dürnast	2021-01-26	-2.4	-1.1	-0.2	0.3	0.1	6.8	15.3
Weihenstephan-Dürnast	2021-01-27	-7.6	-1.8	1	0.1	1.9	2.9	8.2
Weihenstephan-Dürnast	2021-01-28	0.7	3.5	6.7	10.8	0	5.6	16.1
Weihenstephan-Dürnast	2021-01-29	4.7	6.7	10.1	2.5	2.6	7.7	18.6
Weihenstephan-Dürnast	2021-01-30	0.2	4.7	8.1	7.5	1.3	5.2	14.3
Weihenstephan-Dürnast	2021-01-31	-1.5	-0.6	0.2	0	0	3.9	8.3
Weihenstephan-Dürnast	2021-02-01	-1.7	1.6	5.8	1.9	0.1	3.2	7.2
Weihenstephan-Dürnast	2021-02-02	4.2	7.4	9.6	7.7	0	3.7	10.9
Weihenstephan-Dürnast	2021-02-03	6.9	8.5	11.1	9.5	0	4.2	18.9
Weihenstephan-Dürnast	2021-02-04	4.5	6.9	10.1	0.3	6.8	4	21.3
Weihenstephan-Dürnast	2021-02-05	3.5	6.3	10.5	0.5	1.1	1.2	3.3
Weihenstephan-Dürnast	2021-02-06	3.1	5.1	6.9	0	0	3.4	11.1
Weihenstephan-Dürnast	2021-02-07	0.2	2.1	3.2	10.2	0	3	9.1
Weihenstephan-Dürnast	2021-02-08	-0.9	1.7	5.7	0.8	5.3	2.9	8.6
Weihenstephan-Dürnast	2021-02-09	-2.7	-1.5	-0.8	0.1	0	1.8	5.8
Weihenstephan-Dürnast	2021-02-10	-8.8	-3.1	-1	3.6	0	3	8.1
Weihenstephan-Dürnast	2021-02-11	-15.2	-10	-5.5	0	9.5	2.2	6.4
Weihenstephan-Dürnast	2021-02-12	-14.6	-8.7	-5.2	0	9.6	4.6	13.3
Weihenstephan-Dürnast	2021-02-13	-11.6	-8.2	-4.4	0	9.8	4.7	11
Weihenstephan-Dürnast	2021-02-14	-13.7	-7.2	-0.5	0	9.8	1.8	6.6
Weihenstephan-Dürnast	2021-02-15	-11.8	-4.9	-0.3	1	4.9	1.9	6.4
Weihenstephan-Dürnast	2021-02-16	-0.2	3.3	7	2.5	0.5	2.3	7.9
Weihenstephan-Dürnast	2021-02-17	0.3	5.7	9.7	0	3.5	3.9	10
Weihenstephan-Dürnast	2021-02-18	-2	3.8	9.8	0	7.5	2	7.5
Weihenstephan-Dürnast	2021-02-19	1.2	6.1	8.6	1.1	1.7	2	8.2
Weihenstephan-Dürnast	2021-02-20	1.3	6.8	13.7	0	9.9	2.4	6.8
Weihenstephan-Dürnast	2021-02-21	-0.6	3.6	10.2	0	5.9	3.1	8
Weihenstephan-Dürnast	2021-02-22	0.6	4.3	11.4	0	4.6	1.9	5.4
Weihenstephan-Dürnast	2021-02-23	-1.1	6	17	0	8.4	0.9	3.1
Weihenstephan-Dürnast	2021-02-24	-0.1	7.1	16.7	0	8.9	0.8	4
Weihenstephan-Dürnast	2021-02-25	0.3	7.9	19.7	0	9.7	0.9	4.1
Weihenstephan-Dürnast	2021-02-26	1.9	8.9	15.7	1	7.7	2.4	10.5
Weihenstephan-Dürnast	2021-02-27	-1.3	3.2	7.3	0	3.8	1.9	7.5
Weihenstephan-Dürnast	2021-02-28	-2	2.3	8.6	0	10.5	NULL	9.4
Weihenstephan-Dürnast	2021-03-01	-1.9	5	12.2	0	10.7	NULL	10.5
Weihenstephan-Dürnast	2021-03-02	-2	4.6	13.7	0	10.7	NULL	4.2
Weihenstephan-Dürnast	2021-03-03	-3.2	3.3	10.6	0	2	0.7	3.3
Weihenstephan-Dürnast	2021-03-04	1	7	13.4	5.2	3.7	2.8	10.2
Weihenstephan-Dürnast	2021-03-05	-3	2.1	5.4	3.2	0	3.3	10.1
Weihenstephan-Dürnast	2021-03-06	-4.1	-0.7	4.2	0	11.1	3.1	9.7
Weihenstephan-Dürnast	2021-03-07	-6.1	1.1	8.2	0	8.6	1.4	6.5
Weihenstephan-Dürnast	2021-03-08	-3.4	0.9	6.4	0	9.8	1.8	6.1
Weihenstephan-Dürnast	2021-03-09	-3.9	1.2	6.2	0.3	7.5	1.4	5.7
Weihenstephan-Dürnast	2021-03-10	-0.7	2.5	6.7	0.9	1.8	2.3	7.1
Weihenstephan-Dürnast	2021-03-11	0	7.3	14.8	5.8	1.9	5.9	21.8
Weihenstephan-Dürnast	2021-03-12	4	6	9.9	0	5.6	6	14.4
Weihenstephan-Dürnast	2021-03-13	4.2	7	11.3	2.1	0.9	8.3	24.4
Weihenstephan-Dürnast	2021-03-14	0.7	2.9	5.9	0.5	2.3	5.9	16.4
Weihenstephan-Dürnast	2021-03-15	0.2	2.5	4.5	5.2	1.6	5.1	14.6
Weihenstephan-Dürnast	2021-03-16	0.2	2.3	5.1	5	0.7	4.8	11.1
Weihenstephan-Dürnast	2021-03-17	-1	0.8	3.3	0.4	1.9	2.4	7.8
Weihenstephan-Dürnast	2021-03-18	-1.2	0.5	4.1	0.8	3.8	2.4	9.4
Weihenstephan-Dürnast	2021-03-19	-1.9	0	3	0.7	1.4	2.3	8.6
Weihenstephan-Dürnast	2021-03-20	-3.1	-1.8	1.2	0	3.4	2.5	9.7
Weihenstephan-Dürnast	2021-03-21	-1.5	0.2	1.6	0	0	4.9	11.4
Weihenstephan-Dürnast	2021-03-22	0.6	2.5	5.8	0	5	3.7	10
Weihenstephan-Dürnast	2021-03-23	0.4	3.1	5.9	0	1.5	2.5	6.9
Weihenstephan-Dürnast	2021-03-24	-0.8	5	12.4	0	11	1.3	6.3
Weihenstephan-Dürnast	2021-03-25	-0.4	7.5	15.9	0	11.5	1.4	6.6
Weihenstephan-Dürnast	2021-03-26	1.4	8.8	17.1	0	11.1	1.1	5.6
Weihenstephan-Dürnast	2021-03-27	4.4	7.7	10.9	0.6	3.2	5	15.2
Weihenstephan-Dürnast	2021-03-28	2.1	7.3	13.7	0	10.6	1.9	7.7
Weihenstephan-Dürnast	2021-03-29	1	9.3	18.4	0	10.8	1.8	8.8
Weihenstephan-Dürnast	2021-03-30	0.9	10.8	20.9	0	12.2	1.1	5.2
Weihenstephan-Dürnast	2021-03-31	1.4	11.6	22	0	12.3	1	4
Weihenstephan-Dürnast	2021-04-01	6	13.5	22.1	0.4	9.5	3	12
Weihenstephan-Dürnast	2021-04-02	2	8.3	13.2	0	8.4	2.8	10.5
Weihenstephan-Dürnast	2021-04-03	-0.5	4.2	7.9	0	4.3	2.5	9
Weihenstephan-Dürnast	2021-04-04	-2.5	4.2	10.8	0	10.4	1.4	6.2
Weihenstephan-Dürnast	2021-04-05	-2.1	5.1	13.5	1.6	7.5	6.3	20.6
Weihenstephan-Dürnast	2021-04-06	-3.8	-0.7	3.7	2.7	4.1	6.1	13.7
Weihenstephan-Dürnast	2021-04-07	-2.8	-0.6	3.2	0.7	4.2	6.9	15.8
Weihenstephan-Dürnast	2021-04-08	-2.5	1.1	6	0.1	6.2	4.3	12.1
Weihenstephan-Dürnast	2021-04-09	-3.8	6.5	16.5	0	9	2.2	9.4
Weihenstephan-Dürnast	2021-04-10	2.6	10.6	16.9	0	9.8	2.3	9
Weihenstephan-Dürnast	2021-04-11	4.5	12.1	19.8	0.6	8.5	1.8	11
Weihenstephan-Dürnast	2021-04-12	0.8	3.2	8.8	4	0	3.6	11.3
Weihenstephan-Dürnast	2021-04-13	-1.9	2.3	5.9	0	3.1	2.2	9.8
Weihenstephan-Dürnast	2021-04-14	-3.3	1.9	7	0	6.5	2.1	9.9
Weihenstephan-Dürnast	2021-04-15	-3.2	1.7	7.2	0	8.1	2.1	10
Weihenstephan-Dürnast	2021-04-16	-3.6	1.9	6.6	0	6.1	1.9	6.9
Weihenstephan-Dürnast	2021-04-17	0.2	3.9	7	0	0.3	1.7	5.5
Weihenstephan-Dürnast	2021-04-18	2.3	4.4	7.3	0	0	1.5	5.1
Weihenstephan-Dürnast	2021-04-19	2.4	6.3	11.8	0.9	2.1	2.3	9.4
Weihenstephan-Dürnast	2021-04-20	1.6	7.4	13.5	7.7	2.4	1.4	6.3
Weihenstephan-Dürnast	2021-04-21	-0.4	8.4	16	0	10.3	1.4	11.5
Weihenstephan-Dürnast	2021-04-22	0.5	7.8	13.3	0	8.9	2.2	10.8
Weihenstephan-Dürnast	2021-04-23	-2.2	7.2	15	0	13.5	1.4	8.6
Weihenstephan-Dürnast	2021-04-24	-1.5	8.9	17.3	0	13.3	1.4	8.2
Weihenstephan-Dürnast	2021-04-25	3	8.9	14.5	0	13.5	2.2	8.6
Weihenstephan-Dürnast	2021-04-26	2.4	8.2	14.2	0	13.6	3.5	8.6
Weihenstephan-Dürnast	2021-04-27	3.1	9.5	15.9	0	13.7	4.2	10.9
Weihenstephan-Dürnast	2021-04-28	1.4	11.4	19.7	0	12.4	1.7	9.2
Weihenstephan-Dürnast	2021-04-29	9.2	12	15.4	3	1.3	4	12.5
Weihenstephan-Dürnast	2021-04-30	6.2	10.2	18.1	5.4	7.6	3.2	12.3
Weihenstephan-Dürnast	2021-05-01	6	8.8	12.2	24.9	1.6	2.7	9.8
Weihenstephan-Dürnast	2021-05-02	3.9	6	10.3	3.2	2.5	5	12.3
Weihenstephan-Dürnast	2021-05-03	1.8	6.8	12.2	0.7	9.7	3.2	9.5
Weihenstephan-Dürnast	2021-05-04	0.1	10.4	16.6	7.8	7.7	5.6	21
Weihenstephan-Dürnast	2021-05-05	2.1	6.9	11.8	5.1	6	5.3	25.6
Weihenstephan-Dürnast	2021-05-06	3.3	7.2	11	14.9	2	3.2	11.3
Weihenstephan-Dürnast	2021-05-07	-0.2	6.9	10.9	3	4.5	4.8	14.9
Weihenstephan-Dürnast	2021-05-08	-1.3	8.6	16.5	0	11.6	1.7	6.2
Weihenstephan-Dürnast	2021-05-09	5.1	16.5	25.4	0	13.7	3	9.8
Weihenstephan-Dürnast	2021-05-10	8.7	19.5	28.1	0	9.4	2.2	8.5
Weihenstephan-Dürnast	2021-05-11	9.7	13.7	18.8	16.3	1.8	3.6	11
Weihenstephan-Dürnast	2021-05-12	8.6	9.9	11.2	9.6	0	4.6	11.2
Weihenstephan-Dürnast	2021-05-13	8.1	9.9	13	4.8	0.1	3.1	7.2
Weihenstephan-Dürnast	2021-05-14	5.6	11.2	17.5	2.2	10.8	2.9	8.8
Weihenstephan-Dürnast	2021-05-15	7.3	11.3	16.1	1.7	6	3.2	11.5
Weihenstephan-Dürnast	2021-05-16	5.2	10.8	16.4	0.1	3.8	3.9	12.6
Weihenstephan-Dürnast	2021-05-17	7.4	9.9	13.8	7.8	5.1	6	17.7
Weihenstephan-Dürnast	2021-05-18	6.9	9.8	13.6	5.8	6.9	4.6	16.7
Weihenstephan-Dürnast	2021-05-19	6.8	9.3	14.2	1.8	5.1	4.4	14.2
Weihenstephan-Dürnast	2021-05-20	5.8	9.6	14.8	0.8	8.7	3.4	10.6
Weihenstephan-Dürnast	2021-05-21	4.8	10	15.7	13.8	1	3.1	12.4
Weihenstephan-Dürnast	2021-05-22	6.7	11	16.3	2.2	10.5	5	15.4
Weihenstephan-Dürnast	2021-05-23	5.8	9.8	14.9	3.5	7	3.3	15.5
Weihenstephan-Dürnast	2021-05-24	5.5	11	17.1	7.2	1.5	2.7	10.2
Weihenstephan-Dürnast	2021-05-25	5.2	9.8	14.4	0	7.1	6	18.4
Weihenstephan-Dürnast	2021-05-26	4.6	10.2	14.2	8.9	1.7	3.1	9.6
Weihenstephan-Dürnast	2021-05-27	7.3	9.4	14.3	2.4	3.3	3.6	13.3
Weihenstephan-Dürnast	2021-05-28	5.9	11	15.4	0	5.2	1.5	7.9
Weihenstephan-Dürnast	2021-05-29	5.6	12	17.5	0	9.4	2	8.9
Weihenstephan-Dürnast	2021-05-30	3.6	11.2	17.4	0	14	2	10.4
Weihenstephan-Dürnast	2021-05-31	3	11.4	17.9	0	14.7	2.5	8.5
Weihenstephan-Dürnast	2021-06-01	3.9	13.6	20.8	0	15.2	2.7	9.4
Weihenstephan-Dürnast	2021-06-02	6	16.1	24.5	0	14.9	1.5	5.9
Weihenstephan-Dürnast	2021-06-03	7.9	18.3	25.9	0	14.4	1.3	6
Weihenstephan-Dürnast	2021-06-04	11	18.8	27	0.4	8.7	1.6	12.1
Weihenstephan-Dürnast	2021-06-05	13.2	18.2	23.9	8.8	9.9	4.4	13.3
Weihenstephan-Dürnast	2021-06-06	13.1	15.2	17.9	0.9	0.3	3.3	9
Weihenstephan-Dürnast	2021-06-07	14.1	18.2	23.6	0	7.7	1.6	6.7
Weihenstephan-Dürnast	2021-06-08	11.7	18.4	25.1	0	9.8	1.7	7.7
Weihenstephan-Dürnast	2021-06-09	11.9	17	25.4	5.9	8.6	1.6	10.9
Weihenstephan-Dürnast	2021-06-10	10.7	17.5	24.7	0	6.8	1.6	10.9
Weihenstephan-Dürnast	2021-06-11	11.6	18.6	25.1	0	12.4	1.4	7.1
Weihenstephan-Dürnast	2021-06-12	12.9	20.3	26.1	0	12.3	3.9	12.1
Weihenstephan-Dürnast	2021-06-13	10.1	17	22	0	14.6	3	9.8
Weihenstephan-Dürnast	2021-06-14	8.9	16.6	23.8	0	15.3	2.1	6.8
Weihenstephan-Dürnast	2021-06-15	8.5	18.8	27.3	0	14.9	1.2	6.5
Weihenstephan-Dürnast	2021-06-16	11	21	28.7	0	14.7	1.7	8.8
Weihenstephan-Dürnast	2021-06-17	11.3	22.2	31.1	0	15.3	1.1	4.5
Weihenstephan-Dürnast	2021-06-18	13.5	23.3	31.7	0	15	1.2	5.7
Weihenstephan-Dürnast	2021-06-19	15.2	23.6	30.8	0	13	1.7	6.1
Weihenstephan-Dürnast	2021-06-20	16.7	22.9	27.6	0	5.6	2.4	10.8
Weihenstephan-Dürnast	2021-06-21	14.8	21.9	28.6	11.8	12.1	3.1	19.5
Weihenstephan-Dürnast	2021-06-22	14.9	20	25.2	24.1	8	2.3	9.5
Weihenstephan-Dürnast	2021-06-23	14.4	19.3	24.7	28.2	7.8	2.5	15.1
Weihenstephan-Dürnast	2021-06-24	13.4	17.5	22.9	17	6.7	2.4	11.8
Weihenstephan-Dürnast	2021-06-25	12.3	16.3	21	0	5	3.6	10.5
Weihenstephan-Dürnast	2021-06-26	10.8	17.7	23.6	0	13.2	1.8	7.8
Weihenstephan-Dürnast	2021-06-27	12.6	19.8	26.1	0	14.4	1.9	7.7
Weihenstephan-Dürnast	2021-06-28	14.1	21.9	28.6	7.8	13.6	2.8	16.7
Weihenstephan-Dürnast	2021-06-30	12.6	14.8	17.4	5.6	5	4.5	10.9
Weihenstephan-Dürnast	2021-07-01	11.4	13.8	17	2	1.1	4.7	12.5
Weihenstephan-Dürnast	2021-07-02	10.7	15.8	20.9	0	7.4	2.2	9.3
Weihenstephan-Dürnast	2021-07-03	9	17.6	24.5	0.9	12.9	1.4	9.3
Weihenstephan-Dürnast	2021-07-04	14.1	17.7	22.9	3.9	2.5	2.6	10.9
Weihenstephan-Dürnast	2021-07-05	12.6	17.4	22	0	8	2.4	8.1
Weihenstephan-Dürnast	2021-07-06	12	20.2	30.3	15.6	12.6	2.9	12.8
Weihenstephan-Dürnast	2021-07-07	16.2	17.9	21.3	3.5	0.4	1.6	5.6
Weihenstephan-Dürnast	2021-07-08	14.6	17.2	20.8	18.9	0.7	2.4	11.9
Weihenstephan-Dürnast	2021-07-09	12.3	15.6	19.9	8.7	3.3	4.7	12.4
Weihenstephan-Dürnast	2021-07-10	10.6	17	23.6	0.4	9.1	1.8	6.7
Weihenstephan-Dürnast	2021-07-11	11.1	15.7	19.8	4.4	5.1	2.2	10.7
Weihenstephan-Dürnast	2021-07-12	10.1	18	24.9	0	10.5	2.4	8.6
Weihenstephan-Dürnast	2021-07-13	13.5	16.5	22	15.9	2	3.6	16.8
Weihenstephan-Dürnast	2021-07-14	13.1	15.6	19.7	0	3.1	2.2	8.2
Weihenstephan-Dürnast	2021-07-15	12.5	15.9	19.3	0.3	3.2	2.3	7.8
Weihenstephan-Dürnast	2021-07-16	11.7	18	24.2	0	8.1	1.3	5.7
Weihenstephan-Dürnast	2021-07-17	16.1	19	21.8	1.8	0.7	3.1	8.4
Weihenstephan-Dürnast	2021-07-18	15	19.8	25.3	0	6	2.6	7.3
Weihenstephan-Dürnast	2021-07-19	12.9	19.4	26.6	6	10	1.5	11.7
Weihenstephan-Dürnast	2021-07-20	11.8	17.7	23.8	0	12.9	1.6	6.8
Weihenstephan-Dürnast	2021-07-21	9.6	17.9	25.2	0	14.6	1.3	6.2
Weihenstephan-Dürnast	2021-07-22	10.4	18.6	26.8	0	12.7	1.3	6.1
Weihenstephan-Dürnast	2021-07-23	13.3	20.4	27.6	0	12	1.2	5.3
Weihenstephan-Dürnast	2021-07-24	12.7	19.4	26.3	7.9	6.6	1.7	8.3
Weihenstephan-Dürnast	2021-07-25	14	17.7	21.5	1.9	2.9	1.8	6.6
Weihenstephan-Dürnast	2021-07-26	14.5	19.2	26.4	8.1	5.8	1.5	15.7
Weihenstephan-Dürnast	2021-07-27	13	19.4	25.4	7.3	10.3	1.2	5.6
Weihenstephan-Dürnast	2021-07-28	13	17.9	20.6	4.4	2.1	1.9	7.9
Weihenstephan-Dürnast	2021-07-29	12.5	18.8	25.8	0	10.2	2.2	9.3
Weihenstephan-Dürnast	2021-07-30	11.8	20.3	28.5	0.5	12.5	1.8	16.6
Weihenstephan-Dürnast	2021-07-31	16	19.9	24.2	15.2	6.3	2.9	8.7
Weihenstephan-Dürnast	2021-08-01	12.9	14.9	17.2	0.7	0.1	3	10.6
Weihenstephan-Dürnast	2021-08-02	12.2	15.8	22.3	0.4	8.5	3	10.8
Weihenstephan-Dürnast	2021-08-03	10.4	16.3	22.8	2.4	8.5	2	11.9
Weihenstephan-Dürnast	2021-08-04	13	14.9	18.5	12.2	1	1.8	5.1
Weihenstephan-Dürnast	2021-08-05	12.9	15.7	21.4	2.9	3.1	2	11
Weihenstephan-Dürnast	2021-08-06	11.2	16.7	23.2	1.5	7	2.9	14.8
Weihenstephan-Dürnast	2021-08-07	10.9	16.6	25.3	10.8	5.1	2.4	16.2
